id,nome,time_atual_id,posicao,numero_camisa,nacionalidade,nascimento,altura,pe_preferido,foto_url,sofascore_id,ativo,created_at,updated_at
1,Pedro,1,F,,,,,,,840219,t,2025-12-07 02:11:55.294517,2025-12-07 02:11:55.294517
2,Bruno Henrique,1,F,,,,,,,795291,t,2025-12-07 02:11:55.294517,2025-12-07 02:11:55.294517
3,Juninho Vieira,1,F,,,,,,,833236,t,2025-12-07 02:11:55.294517,2025-12-07 02:11:55.294517
4,Wallace Yan,1,F,,,,,,,1466084,t,2025-12-07 02:11:55.294517,2025-12-07 02:11:55.294517
5,Pedro Leão,1,F,,,,,,,1641243,t,2025-12-07 02:11:55.294517,2025-12-07 02:11:55.294517
6,Douglas Costa Telles,1,F,,,,,,,1883297,t,2025-12-07 02:11:55.294517,2025-12-07 02:11:55.294517
7,Joao Camargo,1,F,,,,,,,2408644,t,2025-12-07 02:11:55.294517,2025-12-07 02:11:55.294517
8,Giorgian De Arrascaeta,1,M,,,,,,,333587,t,2025-12-07 02:11:55.294517,2025-12-07 02:11:55.294517
9,Jorginho,1,M,,,,,,,132874,t,2025-12-07 02:11:55.294517,2025-12-07 02:11:55.294517
10,Samuel Lino,1,M,,,,,,,874705,t,2025-12-07 02:11:55.294517,2025-12-07 02:11:55.294517
11,Gonzalo Plata,1,M,,,,,,,937937,t,2025-12-07 02:11:55.294517,2025-12-07 02:11:55.294517
12,Nicolás de la Cruz,1,M,,,,,,,877513,t,2025-12-07 02:11:55.294517,2025-12-07 02:11:55.294517
13,Luiz Araújo,1,M,,,,,,,840451,t,2025-12-07 02:11:55.294517,2025-12-07 02:11:55.294517
14,Jorge Carrascal,1,M,,,,,,,590392,t,2025-12-07 02:11:55.294517,2025-12-07 02:11:55.294517
15,Saúl Ñíguez,1,M,,,,,,,116955,t,2025-12-07 02:11:55.294517,2025-12-07 02:11:55.294517
16,Everton,1,M,,,,,,,386198,t,2025-12-07 02:11:55.294517,2025-12-07 02:11:55.294517
17,Erick Pulgar,1,M,,,,,,,590262,t,2025-12-07 02:11:55.294517,2025-12-07 02:11:55.294517
18,Michael,1,M,,,,,,,878084,t,2025-12-07 02:11:55.294517,2025-12-07 02:11:55.294517
19,Allan,1,M,,,,,,,828839,t,2025-12-07 02:11:55.294517,2025-12-07 02:11:55.294517
20,Evertton Araujo,1,M,,,,,,,1145106,t,2025-12-07 02:11:55.294517,2025-12-07 02:11:55.294517
21,Guilherme Gomes,1,M,,,,,,,1645868,t,2025-12-07 02:11:55.294517,2025-12-07 02:11:55.294517
22,Pablo Lucio,1,M,,,,,,,2031651,t,2025-12-07 02:11:55.294517,2025-12-07 02:11:55.294517
23,Caio Joshua,1,M,,,,,,,1883287,t,2025-12-07 02:11:55.294517,2025-12-07 02:11:55.294517
24,Fabiano,1,M,,,,,,,1819690,t,2025-12-07 02:11:55.294517,2025-12-07 02:11:55.294517
25,Fabiano Henrique Alves dos Santos,1,M,,,,,,,1634084,t,2025-12-07 02:11:55.294517,2025-12-07 02:11:55.294517
26,Danilo,1,D,,,,,,,124992,t,2025-12-07 02:11:55.294517,2025-12-07 02:11:55.294517
27,Alex Sandro,1,D,,,,,,,84854,t,2025-12-07 02:11:55.294517,2025-12-07 02:11:55.294517
28,Léo Ortiz,1,D,,,,,,,869643,t,2025-12-07 02:11:55.294517,2025-12-07 02:11:55.294517
29,Emerson Royal,1,D,,,,,,,856123,t,2025-12-07 02:11:55.294517,2025-12-07 02:11:55.294517
30,Léo Pereira,1,D,,,,,,,358548,t,2025-12-07 02:11:55.294517,2025-12-07 02:11:55.294517
31,Matías Viña,1,D,,,,,,,875295,t,2025-12-07 02:11:55.294517,2025-12-07 02:11:55.294517
32,Ayrton Lucas,1,D,,,,,,,818473,t,2025-12-07 02:11:55.294517,2025-12-07 02:11:55.294517
33,Guillermo Varela,1,D,,,,,,,311456,t,2025-12-07 02:11:55.294517,2025-12-07 02:11:55.294517
34,Cleiton,1,D,,,,,,,1134199,t,2025-12-07 02:11:55.294517,2025-12-07 02:11:55.294517
35,Iago Silva,1,D,,,,,,,1647585,t,2025-12-07 02:11:55.294517,2025-12-07 02:11:55.294517
36,Pablo,1,D,,,,,,,243735,t,2025-12-07 02:11:55.294517,2025-12-07 02:11:55.294517
37,João Victor,1,D,,,,,,,1602833,t,2025-12-07 02:11:55.294517,2025-12-07 02:11:55.294517
38,Daniel Sales,1,D,,,,,,,1459762,t,2025-12-07 02:11:55.294517,2025-12-07 02:11:55.294517
39,Carbone,1,D,,,,,,,1640597,t,2025-12-07 02:11:55.294517,2025-12-07 02:11:55.294517
40,Da Mata,1,D,,,,,,,1482346,t,2025-12-07 02:11:55.294517,2025-12-07 02:11:55.294517
41,Wanderson Vaz,1,D,,,,,,,2058799,t,2025-12-07 02:11:55.294517,2025-12-07 02:11:55.294517
42,Agustín Rossi,1,G,,,,,,,1140986,t,2025-12-07 02:11:55.294517,2025-12-07 02:11:55.294517
43,Matheus Cunha,1,G,,,,,,,1105835,t,2025-12-07 02:11:55.294517,2025-12-07 02:11:55.294517
44,Dyogo Alves,1,G,,,,,,,1514629,t,2025-12-07 02:11:55.294517,2025-12-07 02:11:55.294517
45,Leonardo Nannetti,1,G,,,,,,,1883341,t,2025-12-07 02:11:55.294517,2025-12-07 02:11:55.294517
46,Werneck,1,G,,,,,,,2408578,t,2025-12-07 02:11:55.294517,2025-12-07 02:11:55.294517
47,Vitor Roque,2,F,,,,,,,1150391,t,2025-12-07 02:11:55.890442,2025-12-07 02:11:55.890442
48,José López,2,F,,,,,,,1094179,t,2025-12-07 02:11:55.890442,2025-12-07 02:11:55.890442
49,Paulinho,2,F,,,,,,,885179,t,2025-12-07 02:11:55.890442,2025-12-07 02:11:55.890442
50,Ramón Sosa,2,F,,,,,,,1015733,t,2025-12-07 02:11:55.890442,2025-12-07 02:11:55.890442
51,Luighi Hanri,2,F,,,,,,,1597267,t,2025-12-07 02:11:55.890442,2025-12-07 02:11:55.890442
52,Bruno Rodrigues,2,F,,,,,,,817650,t,2025-12-07 02:11:55.890442,2025-12-07 02:11:55.890442
53,Raphael Veiga,2,M,,,,,,,840020,t,2025-12-07 02:11:55.890442,2025-12-07 02:11:55.890442
54,Andreas Pereira,2,M,,,,,,,285949,t,2025-12-07 02:11:55.890442,2025-12-07 02:11:55.890442
55,Facundo Torres,2,M,,,,,,,874572,t,2025-12-07 02:11:55.890442,2025-12-07 02:11:55.890442
56,Felipe Anderson,2,M,,,,,,,152276,t,2025-12-07 02:11:55.890442,2025-12-07 02:11:55.890442
57,Aníbal Moreno,2,M,,,,,,,977677,t,2025-12-07 02:11:55.890442,2025-12-07 02:11:55.890442
58,Mauricio,2,M,,,,,,,986233,t,2025-12-07 02:11:55.890442,2025-12-07 02:11:55.890442
59,Allan,2,M,,,,,,,1835889,t,2025-12-07 02:11:55.890442,2025-12-07 02:11:55.890442
60,Emiliano Martínez,2,M,,,,,,,973533,t,2025-12-07 02:11:55.890442,2025-12-07 02:11:55.890442
61,Lucas Evangelista,2,M,,,,,,,331397,t,2025-12-07 02:11:55.890442,2025-12-07 02:11:55.890442
62,Vitor Figueiredo,2,M,,,,,,,1942460,t,2025-12-07 02:11:55.890442,2025-12-07 02:11:55.890442
63,Rômulo,2,M,,,,,,,1105078,t,2025-12-07 02:11:55.890442,2025-12-07 02:11:55.890442
64,Gustavo Gómez,2,D,,,,,,,220833,t,2025-12-07 02:11:55.890442,2025-12-07 02:11:55.890442
65,Joaquín Piquerez,2,D,,,,,,,881110,t,2025-12-07 02:11:55.890442,2025-12-07 02:11:55.890442
66,Agustín Giay,2,D,,,,,,,1106603,t,2025-12-07 02:11:55.890442,2025-12-07 02:11:55.890442
67,Murilo,2,D,,,,,,,874729,t,2025-12-07 02:11:55.890442,2025-12-07 02:11:55.890442
68,Bruno Fuchs,2,D,,,,,,,973737,t,2025-12-07 02:11:55.890442,2025-12-07 02:11:55.890442
69,Luis Benedetti,2,D,,,,,,,1485284,t,2025-12-07 02:11:55.890442,2025-12-07 02:11:55.890442
70,Khellven,2,D,,,,,,,984896,t,2025-12-07 02:11:55.890442,2025-12-07 02:11:55.890442
71,Micael,2,D,,,,,,,1105341,t,2025-12-07 02:11:55.890442,2025-12-07 02:11:55.890442
72,Jefté,2,D,,,,,,,1116665,t,2025-12-07 02:11:55.890442,2025-12-07 02:11:55.890442
73,Bruno,2,D,,,,,,,220309,t,2025-12-07 02:11:55.890442,2025-12-07 02:11:55.890442
74,Weverton,2,G,,,,,,,243529,t,2025-12-07 02:11:55.890442,2025-12-07 02:11:55.890442
75,Carlos Miguel,2,G,,,,,,,973738,t,2025-12-07 02:11:55.890442,2025-12-07 02:11:55.890442
76,Marcelo Lomba,2,G,,,,,,,34141,t,2025-12-07 02:11:55.890442,2025-12-07 02:11:55.890442
77,Aranha,2,G,,,,,,,1587799,t,2025-12-07 02:11:55.890442,2025-12-07 02:11:55.890442
78,Gabriel Barbosa,3,F,,,,,,,358554,t,2025-12-07 02:11:56.408672,2025-12-07 02:11:56.408672
79,Kaio Jorge,3,F,,,,,,,954888,t,2025-12-07 02:11:56.408672,2025-12-07 02:11:56.408672
80,Luis Sinisterra,3,F,,,,,,,836070,t,2025-12-07 02:11:56.408672,2025-12-07 02:11:56.408672
81,Yannick Bolasie,3,F,,,,,,,46620,t,2025-12-07 02:11:56.408672,2025-12-07 02:11:56.408672
82,Matheus Pereira,3,M,,,,,,,377238,t,2025-12-07 02:11:56.408672,2025-12-07 02:11:56.408672
83,Keny Arroyo,3,M,,,,,,,1482431,t,2025-12-07 02:11:56.408672,2025-12-07 02:11:56.408672
84,Marquinhos,3,M,,,,,,,1116954,t,2025-12-07 02:11:56.408672,2025-12-07 02:11:56.408672
85,Matheus Henrique,3,M,,,,,,,912786,t,2025-12-07 02:11:56.408672,2025-12-07 02:11:56.408672
86,Lucas Romero,3,M,,,,,,,263477,t,2025-12-07 02:11:56.408672,2025-12-07 02:11:56.408672
87,Lucas Silva,3,M,,,,,,,245159,t,2025-12-07 02:11:56.408672,2025-12-07 02:11:56.408672
88,Eduardo,3,M,,,,,,,76507,t,2025-12-07 02:11:56.408672,2025-12-07 02:11:56.408672
89,Wanderson,3,M,,,,,,,247483,t,2025-12-07 02:11:56.408672,2025-12-07 02:11:56.408672
90,Christian,3,M,,,,,,,981733,t,2025-12-07 02:11:56.408672,2025-12-07 02:11:56.408672
91,Walace,3,M,,,,,,,553686,t,2025-12-07 02:11:56.408672,2025-12-07 02:11:56.408672
92,Kaique Kenji,3,M,,,,,,,1647579,t,2025-12-07 02:11:56.408672,2025-12-07 02:11:56.408672
93,Japa,3,M,,,,,,,1459623,t,2025-12-07 02:11:56.408672,2025-12-07 02:11:56.408672
94,Murilo Rhikman,3,M,,,,,,,1589354,t,2025-12-07 02:11:56.408672,2025-12-07 02:11:56.408672
95,Ryan Guilherme,3,M,,,,,,,1105850,t,2025-12-07 02:11:56.408672,2025-12-07 02:11:56.408672
96,Ian Luccas,3,M,,,,,,,1046496,t,2025-12-07 02:11:56.408672,2025-12-07 02:11:56.408672
97,Fabrício Bruno,3,D,,,,,,,840220,t,2025-12-07 02:11:56.408672,2025-12-07 02:11:56.408672
98,Fagner,3,D,,,,,,,25554,t,2025-12-07 02:11:56.408672,2025-12-07 02:11:56.408672
99,William,3,D,,,,,,,604274,t,2025-12-07 02:11:56.408672,2025-12-07 02:11:56.408672
100,Kaiki,3,D,,,,,,,1112484,t,2025-12-07 02:11:56.408672,2025-12-07 02:11:56.408672
101,Lucas Villalba,3,D,,,,,,,260077,t,2025-12-07 02:11:56.408672,2025-12-07 02:11:56.408672
102,João Marcelo,3,D,,,,,,,978638,t,2025-12-07 02:11:56.408672,2025-12-07 02:11:56.408672
103,Jonathan Jesus,3,D,,,,,,,1498670,t,2025-12-07 02:11:56.408672,2025-12-07 02:11:56.408672
104,Kauã Prates,3,D,,,,,,,1887796,t,2025-12-07 02:11:56.408672,2025-12-07 02:11:56.408672
105,Mateo Gamarra,3,D,,,,,,,1085451,t,2025-12-07 02:11:56.408672,2025-12-07 02:11:56.408672
106,Kauã Moraes,3,D,,,,,,,2057367,t,2025-12-07 02:11:56.408672,2025-12-07 02:11:56.408672
107,José Janderson,3,D,,,,,,,1588663,t,2025-12-07 02:11:56.408672,2025-12-07 02:11:56.408672
108,Nicolas Pontes,3,D,,,,,,,1647577,t,2025-12-07 02:11:56.408672,2025-12-07 02:11:56.408672
109,Cássio,3,G,,,,,,,27756,t,2025-12-07 02:11:56.408672,2025-12-07 02:11:56.408672
110,Léo Aragão,3,G,,,,,,,1488035,t,2025-12-07 02:11:56.408672,2025-12-07 02:11:56.408672
111,Otávio Costa,3,G,,,,,,,1589358,t,2025-12-07 02:11:56.408672,2025-12-07 02:11:56.408672
112,Jonathan Calleri,4,F,,,,,,,340519,t,2025-12-07 02:11:57.020983,2025-12-07 02:11:57.020983
113,Gonzalo Tapia,4,F,,,,,,,1002947,t,2025-12-07 02:11:57.020983,2025-12-07 02:11:57.020983
114,Ryan Francisco,4,F,,,,,,,1631904,t,2025-12-07 02:11:57.020983,2025-12-07 02:11:57.020983
115,Juan Dinenno,4,F,,,,,,,350082,t,2025-12-07 02:11:57.020983,2025-12-07 02:11:57.020983
116,André Silva,4,F,,,,,,,925072,t,2025-12-07 02:11:57.020983,2025-12-07 02:11:57.020983
117,Paulo Sergio Venuto Bezerra,4,F,,,,,,,2290345,t,2025-12-07 02:11:57.020983,2025-12-07 02:11:57.020983
118,Oscar,4,M,,,,,,,39400,t,2025-12-07 02:11:57.020983,2025-12-07 02:11:57.020983
119,Lucas Moura,4,M,,,,,,,149710,t,2025-12-07 02:11:57.020983,2025-12-07 02:11:57.020983
120,Ferreirinha,4,M,,,,,,,998499,t,2025-12-07 02:11:57.020983,2025-12-07 02:11:57.020983
121,Luciano,4,M,,,,,,,282557,t,2025-12-07 02:11:57.020983,2025-12-07 02:11:57.020983
122,Pablo Maia,4,M,,,,,,,1120721,t,2025-12-07 02:11:57.020983,2025-12-07 02:11:57.020983
123,Damián Bobadilla,4,M,,,,,,,1015261,t,2025-12-07 02:11:57.020983,2025-12-07 02:11:57.020983
124,Alisson,4,M,,,,,,,291723,t,2025-12-07 02:11:57.020983,2025-12-07 02:11:57.020983
125,Cédric Soares,4,M,,,,,,,44760,t,2025-12-07 02:11:57.020983,2025-12-07 02:11:57.020983
126,Luan Santos,4,M,,,,,,,942426,t,2025-12-07 02:11:57.020983,2025-12-07 02:11:57.020983
127,Marcos Antônio,4,M,,,,,,,905453,t,2025-12-07 02:11:57.020983,2025-12-07 02:11:57.020983
128,Luiz Gustavo,4,M,,,,,,,29735,t,2025-12-07 02:11:57.020983,2025-12-07 02:11:57.020983
129,Rodriguinho,4,M,,,,,,,1200730,t,2025-12-07 02:11:57.020983,2025-12-07 02:11:57.020983
130,Emiliano Rigoni,4,M,,,,,,,257587,t,2025-12-07 02:11:57.020983,2025-12-07 02:11:57.020983
131,Lucca,4,M,,,,,,,2162243,t,2025-12-07 02:11:57.020983,2025-12-07 02:11:57.020983
132,Felipe Negrucci,4,M,,,,,,,1485598,t,2025-12-07 02:11:57.020983,2025-12-07 02:11:57.020983
133,Pedro Henrique Ferreira da Silva,4,M,,,,,,,2290346,t,2025-12-07 02:11:57.020983,2025-12-07 02:11:57.020983
134,Robert Arboleda,4,D,,,,,,,338937,t,2025-12-07 02:11:57.020983,2025-12-07 02:11:57.020983
135,Nahuel Ferraresi,4,D,,,,,,,881215,t,2025-12-07 02:11:57.020983,2025-12-07 02:11:57.020983
136,Wendell,4,D,,,,,,,335033,t,2025-12-07 02:11:57.020983,2025-12-07 02:11:57.020983
137,Alan Franco,4,D,,,,,,,875402,t,2025-12-07 02:11:57.020983,2025-12-07 02:11:57.020983
138,Enzo Díaz,4,D,,,,,,,932937,t,2025-12-07 02:11:57.020983,2025-12-07 02:11:57.020983
139,Rafael Tolói,4,D,,,,,,,82943,t,2025-12-07 02:11:57.020983,2025-12-07 02:11:57.020983
140,Sabino,4,D,,,,,,,975118,t,2025-12-07 02:11:57.020983,2025-12-07 02:11:57.020983
141,Patryck,4,D,,,,,,,1002528,t,2025-12-07 02:11:57.020983,2025-12-07 02:11:57.020983
142,Maik,4,D,,,,,,,2035326,t,2025-12-07 02:11:57.020983,2025-12-07 02:11:57.020983
143,Matheus Belém,4,D,,,,,,,1466551,t,2025-12-07 02:11:57.020983,2025-12-07 02:11:57.020983
144,Maílton,4,D,,,,,,,973857,t,2025-12-07 02:11:57.020983,2025-12-07 02:11:57.020983
145,Rafael,4,G,,,,,,,33132,t,2025-12-07 02:11:57.020983,2025-12-07 02:11:57.020983
146,Young,4,G,,,,,,,1116957,t,2025-12-07 02:11:57.020983,2025-12-07 02:11:57.020983
147,Leandro Mathias,4,G,,,,,,,1493107,t,2025-12-07 02:11:57.020983,2025-12-07 02:11:57.020983
148,Felipe Gabriel Preis,4,G,,,,,,,1631898,t,2025-12-07 02:11:57.020983,2025-12-07 02:11:57.020983
149,Memphis Depay,5,F,,,,,,,138833,t,2025-12-07 02:11:57.771157,2025-12-07 02:11:57.771157
150,Yuri Alberto,5,F,,,,,,,905463,t,2025-12-07 02:11:57.771157,2025-12-07 02:11:57.771157
151,Ángel Romero,5,F,,,,,,,1197041,t,2025-12-07 02:11:57.771157,2025-12-07 02:11:57.771157
152,Talles Magno,5,F,,,,,,,985860,t,2025-12-07 02:11:57.771157,2025-12-07 02:11:57.771157
153,Gui Negão,5,F,,,,,,,1922597,t,2025-12-07 02:11:57.771157,2025-12-07 02:11:57.771157
154,Vitinho,5,F,,,,,,,242054,t,2025-12-07 02:11:57.771157,2025-12-07 02:11:57.771157
155,Héctor Hernández,5,F,,,,,,,352448,t,2025-12-07 02:11:57.771157,2025-12-07 02:11:57.771157
156,Kayke Ferrari,5,F,,,,,,,1411152,t,2025-12-07 02:11:57.771157,2025-12-07 02:11:57.771157
157,Rodrigo Garro,5,M,,,,,,,994454,t,2025-12-07 02:11:57.771157,2025-12-07 02:11:57.771157
158,André Carrillo,5,M,,,,,,,115182,t,2025-12-07 02:11:57.771157,2025-12-07 02:11:57.771157
159,Breno Bidon,5,M,,,,,,,1199261,t,2025-12-07 02:11:57.771157,2025-12-07 02:11:57.771157
160,José Martínez,5,M,,,,,,,979325,t,2025-12-07 02:11:57.771157,2025-12-07 02:11:57.771157
161,Raniele,5,M,,,,,,,866392,t,2025-12-07 02:11:57.771157,2025-12-07 02:11:57.771157
162,Maycon,5,M,,,,,,,831778,t,2025-12-07 02:11:57.771157,2025-12-07 02:11:57.771157
163,Charles,5,M,,,,,,,845178,t,2025-12-07 02:11:57.771157,2025-12-07 02:11:57.771157
164,Ryan Gustavo,5,M,,,,,,,1170779,t,2025-12-07 02:11:57.771157,2025-12-07 02:11:57.771157
165,Dieguinho,5,M,,,,,,,1916131,t,2025-12-07 02:11:57.771157,2025-12-07 02:11:57.771157
166,Bahia,5,M,,,,,,,1482358,t,2025-12-07 02:11:57.771157,2025-12-07 02:11:57.771157
167,André Luiz,5,M,,,,,,,1647612,t,2025-12-07 02:11:57.771157,2025-12-07 02:11:57.771157
168,Matheuzinho,5,D,,,,,,,931540,t,2025-12-07 02:11:57.771157,2025-12-07 02:11:57.771157
169,Félix Torres,5,D,,,,,,,881848,t,2025-12-07 02:11:57.771157,2025-12-07 02:11:57.771157
170,Matheus Bidu,5,D,,,,,,,981703,t,2025-12-07 02:11:57.771157,2025-12-07 02:11:57.771157
171,André Ramalho,5,D,,,,,,,148155,t,2025-12-07 02:11:57.771157,2025-12-07 02:11:57.771157
172,Gustavo Henrique,5,D,,,,,,,243181,t,2025-12-07 02:11:57.771157,2025-12-07 02:11:57.771157
173,Cacá,5,D,,,,,,,929200,t,2025-12-07 02:11:57.771157,2025-12-07 02:11:57.771157
174,Fabrizio Angileri,5,D,,,,,,,311462,t,2025-12-07 02:11:57.771157,2025-12-07 02:11:57.771157
175,Hugo,5,D,,,,,,,1017827,t,2025-12-07 02:11:57.771157,2025-12-07 02:11:57.771157
176,João Pedro Tchoca,5,D,,,,,,,1411150,t,2025-12-07 02:11:57.771157,2025-12-07 02:11:57.771157
177,Hugo Souza,5,G,,,,,,,950454,t,2025-12-07 02:11:57.771157,2025-12-07 02:11:57.771157
178,Matheus Donelli,5,G,,,,,,,1002609,t,2025-12-07 02:11:57.771157,2025-12-07 02:11:57.771157
179,Felipe Longo,5,G,,,,,,,1485272,t,2025-12-07 02:11:57.771157,2025-12-07 02:11:57.771157
180,Kauê,5,G,,,,,,,1382923,t,2025-12-07 02:11:57.771157,2025-12-07 02:11:57.771157
181,Rafael Borré,6,F,,,,,,,560116,t,2025-12-07 02:12:01.589036,2025-12-07 02:12:01.589036
182,Johan Carbonero,6,F,,,,,,,925125,t,2025-12-07 02:12:01.589036,2025-12-07 02:12:01.589036
183,Ricardo Mathias,6,F,,,,,,,1483340,t,2025-12-07 02:12:01.589036,2025-12-07 02:12:01.589036
184,Lucca Drummond,6,F,,,,,,,1878437,t,2025-12-07 02:12:01.589036,2025-12-07 02:12:01.589036
185,Leandro Kauã,6,F,,,,,,,1589315,t,2025-12-07 02:12:01.589036,2025-12-07 02:12:01.589036
186,Eduardo Henrique Lopes Ferreira,6,F,,,,,,,1890689,t,2025-12-07 02:12:01.589036,2025-12-07 02:12:01.589036
187,Alan Patrick,6,M,,,,,,,124997,t,2025-12-07 02:12:01.589036,2025-12-07 02:12:01.589036
188,Óscar Romero,6,M,,,,,,,146416,t,2025-12-07 02:12:01.589036,2025-12-07 02:12:01.589036
189,Thiago Maia,6,M,,,,,,,358550,t,2025-12-07 02:12:01.589036,2025-12-07 02:12:01.589036
190,Bruno Tabata,6,M,,,,,,,845433,t,2025-12-07 02:12:01.589036,2025-12-07 02:12:01.589036
191,Vitinho,6,M,,,,,,,982405,t,2025-12-07 02:12:01.589036,2025-12-07 02:12:01.589036
192,Bruno Henrique,6,M,,,,,,,345113,t,2025-12-07 02:12:01.589036,2025-12-07 02:12:01.589036
193,Gustavo Prado,6,M,,,,,,,1485220,t,2025-12-07 02:12:01.589036,2025-12-07 02:12:01.589036
194,Ronaldo,6,M,,,,,,,824152,t,2025-12-07 02:12:01.589036,2025-12-07 02:12:01.589036
195,Alan Rodríguez,6,M,,,,,,,874576,t,2025-12-07 02:12:01.589036,2025-12-07 02:12:01.589036
196,Luis Otávio,6,M,,,,,,,1835768,t,2025-12-07 02:12:01.589036,2025-12-07 02:12:01.589036
197,Richard Cândido,6,M,,,,,,,897617,t,2025-12-07 02:12:01.589036,2025-12-07 02:12:01.589036
198,Yago Noal,6,M,,,,,,,1835793,t,2025-12-07 02:12:01.589036,2025-12-07 02:12:01.589036
199,Alisson Rodrigues de Melo,6,M,,,,,,,1890696,t,2025-12-07 02:12:01.589036,2025-12-07 02:12:01.589036
200,Gustavo dos Santos,6,M,,,,,,,2111049,t,2025-12-07 02:12:01.589036,2025-12-07 02:12:01.589036
201,Allex,6,M,,,,,,,1485191,t,2025-12-07 02:12:01.589036,2025-12-07 02:12:01.589036
202,Henrique de Aguiar de Mendonça,6,M,,,,,,,1634587,t,2025-12-07 02:12:01.589036,2025-12-07 02:12:01.589036
203,Alexandro Bernabei,6,D,,,,,,,989200,t,2025-12-07 02:12:01.589036,2025-12-07 02:12:01.589036
204,Vitão,6,D,,,,,,,876625,t,2025-12-07 02:12:01.589036,2025-12-07 02:12:01.589036
205,Gabriel Mercado,6,D,,,,,,,128376,t,2025-12-07 02:12:01.589036,2025-12-07 02:12:01.589036
206,Bruno Gomes,6,D,,,,,,,995071,t,2025-12-07 02:12:01.589036,2025-12-07 02:12:01.589036
207,Braian Aguirre,6,D,,,,,,,1084963,t,2025-12-07 02:12:01.589036,2025-12-07 02:12:01.589036
208,Victor Gabriel,6,D,,,,,,,1106487,t,2025-12-07 02:12:01.589036,2025-12-07 02:12:01.589036
209,Juninho,6,D,,,,,,,799947,t,2025-12-07 02:12:01.589036,2025-12-07 02:12:01.589036
210,Alan Benítez,6,D,,,,,,,312824,t,2025-12-07 02:12:01.589036,2025-12-07 02:12:01.589036
211,Clayton Sampaio,6,D,,,,,,,1394242,t,2025-12-07 02:12:01.589036,2025-12-07 02:12:01.589036
212,Pablo Pereira da Costa,6,D,,,,,,,2040091,t,2025-12-07 02:12:01.589036,2025-12-07 02:12:01.589036
213,Yan Henrique,6,D,,,,,,,1465212,t,2025-12-07 02:12:01.589036,2025-12-07 02:12:01.589036
214,Esley Ezequiel dos Reis,6,D,,,,,,,1890680,t,2025-12-07 02:12:01.589036,2025-12-07 02:12:01.589036
215,Sergio Rochet,6,G,,,,,,,581060,t,2025-12-07 02:12:01.589036,2025-12-07 02:12:01.589036
216,Ivan Quaresma,6,G,,,,,,,795029,t,2025-12-07 02:12:01.589036,2025-12-07 02:12:01.589036
217,Anthoni,6,G,,,,,,,1106134,t,2025-12-07 02:12:01.589036,2025-12-07 02:12:01.589036
218,Kauan,6,G,,,,,,,1485233,t,2025-12-07 02:12:01.589036,2025-12-07 02:12:01.589036
219,Hulk,7,F,,,,,,,34705,t,2025-12-07 02:12:02.398243,2025-12-07 02:12:02.398243
220,Reinier,7,F,,,,,,,978562,t,2025-12-07 02:12:02.398243,2025-12-07 02:12:02.398243
221,Dudu,7,F,,,,,,,147464,t,2025-12-07 02:12:02.398243,2025-12-07 02:12:02.398243
222,Rony,7,F,,,,,,,835260,t,2025-12-07 02:12:02.398243,2025-12-07 02:12:02.398243
223,Júnior Santos,7,F,,,,,,,922559,t,2025-12-07 02:12:02.398243,2025-12-07 02:12:02.398243
224,Biel,7,F,,,,,,,1106140,t,2025-12-07 02:12:02.398243,2025-12-07 02:12:02.398243
225,Cadu,7,F,,,,,,,1199473,t,2025-12-07 02:12:02.398243,2025-12-07 02:12:02.398243
226,João Marcelo,7,F,,,,,,,2025719,t,2025-12-07 02:12:02.398243,2025-12-07 02:12:02.398243
227,Isaac,7,F,,,,,,,1471239,t,2025-12-07 02:12:02.398243,2025-12-07 02:12:02.398243
228,Caio Maia,7,F,,,,,,,1471217,t,2025-12-07 02:12:02.398243,2025-12-07 02:12:02.398243
229,Gustavo Scarpa,7,M,,,,,,,559036,t,2025-12-07 02:12:02.398243,2025-12-07 02:12:02.398243
230,Alan Franco,7,M,,,,,,,822729,t,2025-12-07 02:12:02.398243,2025-12-07 02:12:02.398243
231,Gabriel Menino,7,M,,,,,,,974556,t,2025-12-07 02:12:02.398243,2025-12-07 02:12:02.398243
232,Bernard,7,M,,,,,,,241488,t,2025-12-07 02:12:02.398243,2025-12-07 02:12:02.398243
233,Fausto Vera,7,M,,,,,,,930690,t,2025-12-07 02:12:02.398243,2025-12-07 02:12:02.398243
234,Alexsander,7,M,,,,,,,1185617,t,2025-12-07 02:12:02.398243,2025-12-07 02:12:02.398243
235,Tomás Cuello,7,M,,,,,,,871273,t,2025-12-07 02:12:02.398243,2025-12-07 02:12:02.398243
236,Igor Gomes,7,M,,,,,,,913598,t,2025-12-07 02:12:02.398243,2025-12-07 02:12:02.398243
237,Patrick,7,M,,,,,,,1485290,t,2025-12-07 02:12:02.398243,2025-12-07 02:12:02.398243
238,Mateus Jose Iseppe,7,M,,,,,,,2231192,t,2025-12-07 02:12:02.398243,2025-12-07 02:12:02.398243
239,David Kauã,7,M,,,,,,,1485268,t,2025-12-07 02:12:02.398243,2025-12-07 02:12:02.398243
240,Wallyson Breno Freitas da Silva,7,M,,,,,,,1829044,t,2025-12-07 02:12:02.398243,2025-12-07 02:12:02.398243
241,Victinho,7,M,,,,,,,1548442,t,2025-12-07 02:12:02.398243,2025-12-07 02:12:02.398243
242,Guilherme Arana,7,D,,,,,,,1127439,t,2025-12-07 02:12:02.398243,2025-12-07 02:12:02.398243
