id,player_id,jogos_total,minutos_total,minutos_por_jogo,titularidades,gols_total,gols_por_90,gols_esperados_xg,xg_por_90,finalizacoes_total,finalizacoes_por_90,finalizacoes_no_gol,conversao_gols,grandes_chances_criadas,grandes_chances_perdidas,assistencias_total,assistencias_esperadas_xa,passes_total,passes_certos,passes_decisivos,passes_chave_por_90,passes_longos_certos,cruzamentos_total,cruzamentos_certos,cruzamentos_por_90,escanteios_cobrados,escanteios_cobrados_por_90,desarmes_total,interceptacoes_total,duelos_ganhos,duelos_totais,duelos_aereos_ganhos,dribles_certos,faltas_cometidas,faltas_cometidas_por_90,faltas_sofridas,cartoes_amarelos,cartoes_amarelos_por_90,cartoes_vermelhos,defesas,gols_sofridos,clean_sheets,off_index,cross_index,foul_index,periodo,updated_at,raw_stats,rating,penaltis_defendidos,gols_evitados,erros_para_gol,bolas_recuperadas,toques,xg,xa,chutes_total,chutes_no_gol,impedimentos,sofascore_stats_id
32,14,0,0,0.00,0,0,0.000,0.000,0.000,0,0.00,0,0.00,0,0,0,0.000,0,0,0,0.00,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0.000,0,0,0,0,0.000,0.000,0.000,Brasileirão 2025,2025-12-07 02:31:49.131248,"{""id"": 2148215, ""xa"": 2.0285587, ""xg"": 2.4152, ""gols"": 2, ""tipo"": ""overall"", ""jogos"": 16, ""cortes"": 4, ""toques"": 575, ""desarmes"": 28, ""bloqueios"": 5, ""desarmado"": 14, ""nota_media"": 7.15, ""nota_total"": 114.4, ""assistencias"": 5, ""finalizacoes"": 19, ""passes_total"": 340, ""duelos_ganhos"": 84, ""gols_sofridos"": 9, ""passes_certos"": 285, ""titularidades"": 11, ""dribles_certos"": 19, ""interceptacoes"": 4, ""passes_cavados"": 21, ""passes_errados"": 55, ""selecao_rodada"": 1, ""desarmes_certos"": 15, ""duelos_chao_pct"": 50.375939849624, ""duelos_perdidos"": 79, ""faltas_sofridas"": 20, ""frequencia_gols"": 412.5, ""gols_pe_direito"": 2, ""jogos_avaliados"": 16, ""minutos_jogados"": 825, ""posses_perdidas"": 146, ""cartoes_amarelos"": 4, ""dribles_sofridos"": 9, ""dribles_tentados"": 41, ""faltas_cometidas"": 21, ""gols_dentro_area"": 2, ""passes_decisivos"": 19, ""cruzamentos_total"": 43, ""duelos_aereos_pct"": 56.666666666667, ""duelos_ganhos_pct"": 51.533742331288, ""lancamentos_total"": 18, ""passes_certos_pct"": 83.823529411765, ""recuperacoes_bola"": 38, ""conversao_gols_pct"": 10.526315789474, ""cruzamentos_certos"": 12, ""dribles_certos_pct"": 46.341463414634, ""duelos_chao_ganhos"": 67, ""lancamentos_certos"": 7, ""desarmes_certos_pct"": 53.571428571429, ""finalizacoes_no_gol"": 3, ""passes_campo_ataque"": 297, ""passes_campo_defesa"": 62, ""duelos_aereos_ganhos"": 17, ""passes_cavados_certos"": 10, ""cruzamentos_certos_pct"": 27.906976744186, ""duelos_aereos_perdidos"": 13, ""finalizacoes_fora_area"": 4, ""finalizacoes_para_fora"": 11, ""gols_mais_assistencias"": 7, ""lancamentos_certos_pct"": 38.888888888889, ""tentativas_assistencia"": 19, ""gols_sofridos_fora_area"": 1, ""grandes_chances_criadas"": 8, ""finalizacoes_dentro_area"": 15, ""grandes_chances_perdidas"": 2, ""gols_sofridos_dentro_area"": 8, ""passes_terco_final_certos"": 137, ""recuperacoes_terco_ataque"": 12, ""passes_campo_ataque_certos"": 222, ""passes_campo_defesa_certos"": 54}",,0,,0,0,0,,,0,0,0,
33,9,0,0,0.00,0,0,0.000,0.000,0.000,0,0.00,0,0.00,0,0,0,0.000,0,0,0,0.00,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0.000,0,0,0,0,0.000,0.000,0.000,Brasileirão 2025,2025-12-07 02:31:50.149263,"{""id"": 2050501, ""xa"": 2.03367264, ""xg"": 2.8607, ""gols"": 3, ""tipo"": ""overall"", ""jogos"": 18, ""cortes"": 3, ""toques"": 1551, ""desarmes"": 22, ""bloqueios"": 3, ""desarmado"": 11, ""nota_media"": 7.1722222222222, ""nota_total"": 129.1, ""assistencias"": 1, ""finalizacoes"": 14, ""gols_penalti"": 3, ""passes_total"": 1397, ""duelos_ganhos"": 50, ""gols_sofridos"": 7, ""passes_certos"": 1275, ""titularidades"": 15, ""dribles_certos"": 4, ""interceptacoes"": 23, ""passes_cavados"": 106, ""passes_errados"": 122, ""selecao_rodada"": 3, ""bloqueios_linha"": 2, ""desarmes_certos"": 13, ""duelos_chao_pct"": 40.659340659341, ""duelos_perdidos"": 68, ""faltas_sofridas"": 11, ""frequencia_gols"": 453.33333333333, ""gols_pe_direito"": 3, ""jogos_avaliados"": 18, ""minutos_jogados"": 1360, ""posses_perdidas"": 159, ""cartoes_amarelos"": 5, ""dribles_sofridos"": 15, ""dribles_tentados"": 10, ""faltas_cometidas"": 22, ""gols_dentro_area"": 3, ""passes_decisivos"": 17, ""cruzamentos_total"": 9, ""duelos_aereos_pct"": 48.148148148148, ""duelos_ganhos_pct"": 42.372881355932, ""lancamentos_total"": 74, ""passes_certos_pct"": 91.26700071582, ""penaltis_cobrados"": 3, ""recuperacoes_bola"": 94, ""conversao_gols_pct"": 21.428571428571, ""conversao_penaltis"": 100, ""cruzamentos_certos"": 4, ""dribles_certos_pct"": 40, ""duelos_chao_ganhos"": 37, ""lancamentos_certos"": 45, ""desarmes_certos_pct"": 59.090909090909, ""finalizacoes_no_gol"": 5, ""passes_campo_ataque"": 871, ""passes_campo_defesa"": 532, ""duelos_aereos_ganhos"": 13, ""jogos_sem_sofrer_gol"": 5, ""passes_cavados_certos"": 62, ""cruzamentos_certos_pct"": 44.444444444444, ""duelos_aereos_perdidos"": 14, ""erros_para_finalizacao"": 2, ""finalizacoes_fora_area"": 8, ""finalizacoes_para_fora"": 6, ""gols_mais_assistencias"": 4, ""lancamentos_certos_pct"": 60.810810810811, ""tentativas_assistencia"": 17, ""gols_sofridos_fora_area"": 1, ""grandes_chances_criadas"": 1, ""finalizacoes_dentro_area"": 6, ""gols_sofridos_dentro_area"": 6, ""passes_terco_final_certos"": 342, ""recuperacoes_terco_ataque"": 5, ""passes_campo_ataque_certos"": 765, ""passes_campo_defesa_certos"": 512}",,0,,0,0,0,,,0,0,0,
34,37,0,0,0.00,0,0,0.000,0.000,0.000,0,0.00,0,0.00,0,0,0,0.000,0,0,0,0.00,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0.000,0,0,0,0,0.000,0.000,0.000,Brasileirão 2025,2025-12-07 02:31:50.868472,"{""id"": 2428155, ""xa"": 0.02498664, ""xg"": 0.0286, ""tipo"": ""overall"", ""jogos"": 4, ""cortes"": 11, ""toques"": 158, ""desarmes"": 1, ""nota_media"": 6.3, ""nota_total"": 25.2, ""finalizacoes"": 1, ""passes_total"": 133, ""duelos_ganhos"": 4, ""gols_sofridos"": 6, ""passes_certos"": 122, ""tiros_de_meta"": 1, ""titularidades"": 3, ""erros_para_gol"": 1, ""interceptacoes"": 1, ""passes_cavados"": 7, ""passes_errados"": 11, ""bloqueios_linha"": 3, ""desarmes_certos"": 1, ""duelos_chao_pct"": 25, ""duelos_perdidos"": 6, ""faltas_sofridas"": 1, ""jogos_avaliados"": 4, ""minutos_jogados"": 193, ""posses_perdidas"": 14, ""cartoes_amarelos"": 1, ""dribles_sofridos"": 1, ""dribles_tentados"": 2, ""faltas_cometidas"": 3, ""duelos_aereos_pct"": 100, ""duelos_ganhos_pct"": 40, ""lancamentos_total"": 5, ""passes_certos_pct"": 91.729323308271, ""recuperacoes_bola"": 9, ""duelos_chao_ganhos"": 2, ""lancamentos_certos"": 2, ""desarmes_certos_pct"": 100, ""passes_campo_ataque"": 39, ""passes_campo_defesa"": 94, ""duelos_aereos_ganhos"": 2, ""passes_cavados_certos"": 3, ""erros_para_finalizacao"": 1, ""finalizacoes_fora_area"": 1, ""finalizacoes_para_fora"": 1, ""lancamentos_certos_pct"": 40, ""gols_sofridos_fora_area"": 1, ""gols_sofridos_dentro_area"": 5, ""passes_terco_final_certos"": 11, ""passes_campo_ataque_certos"": 34, ""passes_campo_defesa_certos"": 88}",,0,,0,0,0,,,0,0,0,
35,3,0,0,0.00,0,0,0.000,0.000,0.000,0,0.00,0,0.00,0,0,0,0.000,0,0,0,0.00,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0.000,0,0,0,0,0.000,0.000,0.000,Brasileirão 2025,2025-12-07 02:31:51.6659,"{""id"": 1906274, ""xa"": 0.06107006, ""xg"": 2.4786, ""gols"": 1, ""tipo"": ""overall"", ""jogos"": 15, ""cortes"": 5, ""toques"": 124, ""desarmes"": 6, ""bloqueios"": 2, ""desarmado"": 9, ""nota_media"": 6.5923076923077, ""nota_total"": 85.7, ""finalizacoes"": 18, ""impedimentos"": 4, ""passes_total"": 50, ""duelos_ganhos"": 20, ""gols_sofridos"": 2, ""passes_certos"": 41, ""titularidades"": 2, ""bolas_na_trave"": 2, ""interceptacoes"": 1, ""passes_errados"": 9, ""desarmes_certos"": 5, ""duelos_chao_pct"": 27.777777777778, ""duelos_perdidos"": 35, ""faltas_sofridas"": 4, ""frequencia_gols"": 391, ""jogos_avaliados"": 13, ""minutos_jogados"": 391, ""posses_perdidas"": 36, ""dribles_sofridos"": 4, ""dribles_tentados"": 5, ""faltas_cometidas"": 8, ""gols_dentro_area"": 1, ""passes_decisivos"": 3, ""duelos_aereos_pct"": 52.631578947368, ""duelos_ganhos_pct"": 36.363636363636, ""passes_certos_pct"": 82, ""recuperacoes_bola"": 11, ""conversao_gols_pct"": 5.5555555555556, ""duelos_chao_ganhos"": 10, ""desarmes_certos_pct"": 83.333333333333, ""finalizacoes_no_gol"": 5, ""passes_campo_ataque"": 36, ""passes_campo_defesa"": 14, ""duelos_aereos_ganhos"": 10, ""duelos_aereos_perdidos"": 9, ""finalizacoes_fora_area"": 3, ""finalizacoes_para_fora"": 11, ""gols_mais_assistencias"": 1, ""tentativas_assistencia"": 3, ""grandes_chances_criadas"": 1, ""finalizacoes_dentro_area"": 15, ""grandes_chances_perdidas"": 6, ""gols_sofridos_dentro_area"": 2, ""passes_terco_final_certos"": 20, ""recuperacoes_terco_ataque"": 4, ""passes_campo_ataque_certos"": 29, ""passes_campo_defesa_certos"": 12}",,0,,0,0,0,,,0,0,0,
36,13,0,0,0.00,0,0,0.000,0.000,0.000,0,0.00,0,0.00,0,0,0,0.000,0,0,0,0.00,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0.000,0,0,0,0,0.000,0.000,0.000,Brasileirão 2025,2025-12-07 02:31:53.365365,"{""id"": 1906268, ""xa"": 3.71562333, ""xg"": 3.3614, ""gols"": 7, ""tipo"": ""overall"", ""jogos"": 35, ""cortes"": 9, ""toques"": 1172, ""desarmes"": 50, ""bloqueios"": 12, ""desarmado"": 25, ""nota_media"": 7.0971428571429, ""nota_total"": 248.4, ""assistencias"": 3, ""finalizacoes"": 45, ""impedimentos"": 1, ""passes_total"": 760, ""duelos_ganhos"": 98, ""gols_sofridos"": 16, ""passes_certos"": 633, ""titularidades"": 15, ""bolas_na_trave"": 2, ""dribles_certos"": 16, ""gols_fora_area"": 2, ""interceptacoes"": 8, ""passes_cavados"": 46, ""passes_errados"": 127, ""selecao_rodada"": 3, ""desarmes_certos"": 36, ""duelos_chao_pct"": 47.872340425532, ""duelos_perdidos"": 114, ""faltas_sofridas"": 24, ""frequencia_gols"": 253, ""gols_pe_direito"": 1, ""jogos_avaliados"": 35, ""minutos_jogados"": 1771, ""posses_perdidas"": 304, ""cartoes_amarelos"": 2, ""dribles_sofridos"": 14, ""dribles_tentados"": 45, ""faltas_cometidas"": 33, ""gols_dentro_area"": 5, ""gols_pe_esquerdo"": 6, ""passes_decisivos"": 45, ""pre_assistencias"": 1, ""cruzamentos_total"": 106, ""duelos_aereos_pct"": 33.333333333333, ""duelos_ganhos_pct"": 46.22641509434, ""lancamentos_total"": 53, ""passes_certos_pct"": 83.289473684211, ""recuperacoes_bola"": 58, ""conversao_gols_pct"": 15.555555555556, ""cruzamentos_certos"": 28, ""dribles_certos_pct"": 35.555555555556, ""duelos_chao_ganhos"": 90, ""lancamentos_certos"": 29, ""desarmes_certos_pct"": 72, ""finalizacoes_no_gol"": 18, ""passes_campo_ataque"": 629, ""passes_campo_defesa"": 212, ""duelos_aereos_ganhos"": 8, ""jogos_sem_sofrer_gol"": 4, ""passes_cavados_certos"": 25, ""cruzamentos_certos_pct"": 26.415094339623, ""duelos_aereos_perdidos"": 16, ""finalizacoes_fora_area"": 22, ""finalizacoes_para_fora"": 15, ""gols_mais_assistencias"": 10, ""lancamentos_certos_pct"": 54.716981132075, ""tentativas_assistencia"": 44, ""gols_sofridos_fora_area"": 2, ""grandes_chances_criadas"": 8, ""finalizacoes_bola_parada"": 2, ""finalizacoes_dentro_area"": 23, ""grandes_chances_perdidas"": 3, ""gols_sofridos_dentro_area"": 14, ""passes_terco_final_certos"": 265, ""recuperacoes_terco_ataque"": 7, ""passes_campo_ataque_certos"": 455, ""passes_campo_defesa_certos"": 181}",,0,,0,0,0,,,0,0,0,
37,28,0,0,0.00,0,0,0.000,0.000,0.000,0,0.00,0,0.00,0,0,0,0.000,0,0,0,0.00,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0.000,0,0,0,0,0.000,0.000,0.000,Brasileirão 2025,2025-12-07 02:31:54.204684,"{""id"": 1906256, ""xa"": 1.18117187, ""xg"": 1.3127, ""gols"": 1, ""tipo"": ""overall"", ""jogos"": 26, ""cortes"": 104, ""toques"": 2091, ""desarmes"": 31, ""bloqueios"": 1, ""desarmado"": 2, ""nota_media"": 7.2807692307692, ""nota_total"": 189.3, ""gols_cabeca"": 1, ""assistencias"": 2, ""finalizacoes"": 18, ""impedimentos"": 1, ""passes_total"": 1828, ""duelos_ganhos"": 102, ""gols_sofridos"": 12, ""passes_certos"": 1667, ""tiros_de_meta"": 11, ""titularidades"": 26, ""bolas_na_trave"": 2, ""dribles_certos"": 9, ""interceptacoes"": 16, ""passes_cavados"": 146, ""passes_errados"": 161, ""selecao_rodada"": 4, ""bloqueios_linha"": 16, ""desarmes_certos"": 18, ""duelos_chao_pct"": 65.217391304348, ""duelos_perdidos"": 54, ""faltas_sofridas"": 5, ""frequencia_gols"": 2206, ""jogos_avaliados"": 26, ""minutos_jogados"": 2206, ""posses_perdidas"": 182, ""cartoes_amarelos"": 4, ""dribles_sofridos"": 3, ""dribles_tentados"": 10, ""faltas_cometidas"": 19, ""gols_dentro_area"": 1, ""passes_decisivos"": 8, ""cruzamentos_total"": 6, ""duelos_aereos_pct"": 65.51724137931, ""duelos_ganhos_pct"": 65.384615384615, ""lancamentos_total"": 179, ""passes_certos_pct"": 91.192560175055, ""recuperacoes_bola"": 96, ""conversao_gols_pct"": 5.5555555555556, ""cruzamentos_certos"": 4, ""dribles_certos_pct"": 90, ""duelos_chao_ganhos"": 45, ""lancamentos_certos"": 117, ""desarmes_certos_pct"": 58.064516129032, ""finalizacoes_no_gol"": 6, ""passes_campo_ataque"": 787, ""passes_campo_defesa"": 1047, ""duelos_aereos_ganhos"": 57, ""jogos_sem_sofrer_gol"": 12, ""passes_cavados_certos"": 91, ""cruzamentos_certos_pct"": 66.666666666667, ""duelos_aereos_perdidos"": 30, ""erros_para_finalizacao"": 4, ""finalizacoes_fora_area"": 3, ""finalizacoes_para_fora"": 11, ""gols_mais_assistencias"": 3, ""lancamentos_certos_pct"": 65.36312849162, ""tentativas_assistencia"": 8, ""gols_sofridos_fora_area"": 2, ""grandes_chances_criadas"": 2, ""finalizacoes_dentro_area"": 15, ""grandes_chances_perdidas"": 1, ""gols_sofridos_dentro_area"": 10, ""passes_terco_final_certos"": 195, ""recuperacoes_terco_ataque"": 1, ""passes_campo_ataque_certos"": 678, ""passes_campo_defesa_certos"": 993}",,0,,0,0,0,,,0,0,0,
38,30,0,0,0.00,0,0,0.000,0.000,0.000,0,0.00,0,0.00,0,0,0,0.000,0,0,0,0.00,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0.000,0,0,0,0,0.000,0.000,0.000,Brasileirão 2025,2025-12-07 02:31:54.962646,"{""id"": 1906276, ""xa"": 1.68891071, ""xg"": 2.7738, ""gols"": 4, ""tipo"": ""overall"", ""jogos"": 34, ""cortes"": 112, ""toques"": 3021, ""desarmes"": 21, ""bloqueios"": 1, ""desarmado"": 3, ""nota_media"": 7.2352941176471, ""nota_total"": 246, ""gols_cabeca"": 2, ""finalizacoes"": 20, ""passes_total"": 2716, ""duelos_ganhos"": 89, ""gols_sofridos"": 21, ""passes_certos"": 2541, ""tiros_de_meta"": 47, ""titularidades"": 33, ""bolas_na_trave"": 1, ""dribles_certos"": 4, ""interceptacoes"": 22, ""passes_cavados"": 144, ""passes_errados"": 175, ""selecao_rodada"": 1, ""bloqueios_linha"": 19, ""desarmes_certos"": 15, ""duelos_chao_pct"": 46.835443037975, ""duelos_perdidos"": 84, ""faltas_sofridas"": 13, ""frequencia_gols"": 739, ""jogos_avaliados"": 34, ""minutos_jogados"": 2956, ""posses_perdidas"": 207, ""cartoes_amarelos"": 5, ""dribles_sofridos"": 16, ""dribles_tentados"": 5, ""faltas_cometidas"": 23, ""gols_dentro_area"": 4, ""gols_pe_esquerdo"": 2, ""passes_decisivos"": 15, ""cruzamentos_total"": 14, ""duelos_aereos_pct"": 55.31914893617, ""duelos_ganhos_pct"": 51.445086705202, ""lancamentos_total"": 178, ""passes_certos_pct"": 93.556701030928, ""recuperacoes_bola"": 129, ""conversao_gols_pct"": 20, ""cruzamentos_certos"": 3, ""dribles_certos_pct"": 80, ""duelos_chao_ganhos"": 37, ""lancamentos_certos"": 111, ""penaltis_cometidos"": 2, ""desarmes_certos_pct"": 71.428571428571, ""finalizacoes_no_gol"": 7, ""passes_campo_ataque"": 1153, ""passes_campo_defesa"": 1571, ""duelos_aereos_ganhos"": 52, ""jogos_sem_sofrer_gol"": 16, ""passes_cavados_certos"": 81, ""cruzamentos_certos_pct"": 21.428571428571, ""duelos_aereos_perdidos"": 42, ""finalizacoes_fora_area"": 4, ""finalizacoes_para_fora"": 12, ""gols_mais_assistencias"": 4, ""lancamentos_certos_pct"": 62.359550561798, ""tentativas_assistencia"": 15, ""gols_sofridos_fora_area"": 4, ""grandes_chances_criadas"": 1, ""finalizacoes_bola_parada"": 3, ""finalizacoes_dentro_area"": 16, ""grandes_chances_perdidas"": 1, ""gols_sofridos_dentro_area"": 17, ""passes_terco_final_certos"": 313, ""recuperacoes_terco_ataque"": 2, ""passes_campo_ataque_certos"": 1037, ""passes_campo_defesa_certos"": 1501}",,0,,0,0,0,,,0,0,0,
39,31,0,0,0.00,0,0,0.000,0.000,0.000,0,0.00,0,0.00,0,0,0,0.000,0,0,0,0.00,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0.000,0,0,0,0,0.000,0.000,0.000,Brasileirão 2025,2025-12-07 02:31:56.713255,"{""id"": 2006662, ""xa"": 0.17562193, ""xg"": 0.0343, ""tipo"": ""overall"", ""jogos"": 8, ""cortes"": 4, ""toques"": 246, ""desarmes"": 10, ""bloqueios"": 1, ""desarmado"": 3, ""nota_media"": 6.7, ""nota_total"": 46.9, ""finalizacoes"": 1, ""passes_total"": 161, ""duelos_ganhos"": 23, ""gols_sofridos"": 2, ""passes_certos"": 133, ""titularidades"": 2, ""dribles_certos"": 6, ""interceptacoes"": 2, ""passes_cavados"": 8, ""passes_errados"": 28, ""bloqueios_linha"": 1, ""desarmes_certos"": 6, ""duelos_chao_pct"": 57.575757575758, ""duelos_perdidos"": 16, ""faltas_sofridas"": 3, ""jogos_avaliados"": 7, ""minutos_jogados"": 286, ""posses_perdidas"": 49, ""cartoes_amarelos"": 1, ""dribles_sofridos"": 5, ""dribles_tentados"": 7, ""faltas_cometidas"": 5, ""passes_decisivos"": 2, ""cruzamentos_total"": 8, ""duelos_aereos_pct"": 66.666666666667, ""duelos_ganhos_pct"": 58.974358974359, ""lancamentos_total"": 5, ""passes_certos_pct"": 82.608695652174, ""recuperacoes_bola"": 11, ""cruzamentos_certos"": 1, ""dribles_certos_pct"": 85.714285714286, ""duelos_chao_ganhos"": 19, ""lancamentos_certos"": 2, ""desarmes_certos_pct"": 60, ""passes_campo_ataque"": 109, ""passes_campo_defesa"": 60, ""duelos_aereos_ganhos"": 4, ""passes_cavados_certos"": 3, ""cruzamentos_certos_pct"": 12.5, ""duelos_aereos_perdidos"": 2, ""erros_para_finalizacao"": 1, ""finalizacoes_fora_area"": 1, ""lancamentos_certos_pct"": 40, ""tentativas_assistencia"": 2, ""gols_sofridos_dentro_area"": 2, ""passes_terco_final_certos"": 31, ""passes_campo_ataque_certos"": 81, ""passes_campo_defesa_certos"": 53}",,0,,0,0,0,,,0,0,0,
40,18,0,0,0.00,0,0,0.000,0.000,0.000,0,0.00,0,0.00,0,0,0,0.000,0,0,0,0.00,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0.000,0,0,0,0,0.000,0.000,0.000,Brasileirão 2025,2025-12-07 02:31:57.689645,"{""id"": 1906266, ""xa"": 1.86358056, ""xg"": 1.9038, ""gols"": 1, ""tipo"": ""overall"", ""jogos"": 15, ""cortes"": 6, ""toques"": 339, ""desarmes"": 9, ""bloqueios"": 2, ""desarmado"": 9, ""nota_media"": 6.8933333333333, ""nota_total"": 103.4, ""assistencias"": 3, ""finalizacoes"": 14, ""impedimentos"": 1, ""passes_total"": 206, ""duelos_ganhos"": 31, ""gols_sofridos"": 8, ""passes_certos"": 174, ""titularidades"": 6, ""dribles_certos"": 11, ""interceptacoes"": 2, ""passes_cavados"": 11, ""passes_errados"": 32, ""bloqueios_linha"": 1, ""desarmes_certos"": 4, ""duelos_chao_pct"": 46.428571428571, ""duelos_perdidos"": 34, ""faltas_sofridas"": 6, ""frequencia_gols"": 635, ""jogos_avaliados"": 15, ""minutos_jogados"": 635, ""posses_perdidas"": 80, ""dribles_sofridos"": 11, ""dribles_tentados"": 19, ""faltas_cometidas"": 2, ""gols_dentro_area"": 1, ""gols_pe_esquerdo"": 1, ""passes_decisivos"": 17, ""cruzamentos_total"": 18, ""duelos_aereos_pct"": 55.555555555556, ""duelos_ganhos_pct"": 47.692307692308, ""lancamentos_total"": 7, ""passes_certos_pct"": 84.466019417476, ""recuperacoes_bola"": 22, ""conversao_gols_pct"": 7.1428571428571, ""cruzamentos_certos"": 8, ""dribles_certos_pct"": 57.894736842105, ""duelos_chao_ganhos"": 26, ""lancamentos_certos"": 2, ""desarmes_certos_pct"": 44.444444444444, ""finalizacoes_no_gol"": 7, ""passes_campo_ataque"": 185, ""passes_campo_defesa"": 32, ""duelos_aereos_ganhos"": 5, ""passes_cavados_certos"": 6, ""cruzamentos_certos_pct"": 44.444444444444, ""duelos_aereos_perdidos"": 4, ""erros_para_finalizacao"": 1, ""finalizacoes_fora_area"": 2, ""finalizacoes_para_fora"": 5, ""gols_mais_assistencias"": 4, ""lancamentos_certos_pct"": 28.571428571429, ""tentativas_assistencia"": 17, ""gols_sofridos_fora_area"": 1, ""grandes_chances_criadas"": 4, ""finalizacoes_dentro_area"": 12, ""grandes_chances_perdidas"": 4, ""gols_sofridos_dentro_area"": 7, ""passes_terco_final_certos"": 104, ""recuperacoes_terco_ataque"": 4, ""passes_campo_ataque_certos"": 146, ""passes_campo_defesa_certos"": 29}",,0,,0,0,0,,,0,0,0,
41,12,0,0,0.00,0,0,0.000,0.000,0.000,0,0.00,0,0.00,0,0,0,0.000,0,0,0,0.00,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0.000,0,0,0,0,0.000,0.000,0.000,Brasileirão 2025,2025-12-07 02:31:59.058451,"{""id"": 1906278, ""xa"": 1.61004553, ""xg"": 0.6858, ""tipo"": ""overall"", ""jogos"": 19, ""cortes"": 8, ""toques"": 1024, ""desarmes"": 22, ""bloqueios"": 2, ""desarmado"": 7, ""nota_media"": 7.0210526315789, ""nota_total"": 133.4, ""finalizacoes"": 16, ""passes_total"": 864, ""duelos_ganhos"": 65, ""gols_sofridos"": 8, ""passes_certos"": 775, ""titularidades"": 12, ""dribles_certos"": 2, ""interceptacoes"": 7, ""passes_cavados"": 55, ""passes_errados"": 89, ""bloqueios_linha"": 2, ""desarmes_certos"": 15, ""duelos_chao_pct"": 62.222222222222, ""duelos_perdidos"": 38, ""faltas_sofridas"": 33, ""jogos_avaliados"": 19, ""minutos_jogados"": 1031, ""posses_perdidas"": 138, ""cartoes_amarelos"": 4, ""dribles_sofridos"": 8, ""dribles_tentados"": 4, ""faltas_cometidas"": 17, ""passes_decisivos"": 17, ""cruzamentos_total"": 28, ""duelos_aereos_pct"": 69.230769230769, ""duelos_ganhos_pct"": 63.106796116505, ""lancamentos_total"": 53, ""passes_certos_pct"": 89.699074074074, ""recuperacoes_bola"": 63, ""cruzamentos_certos"": 8, ""dribles_certos_pct"": 50, ""duelos_chao_ganhos"": 56, ""lancamentos_certos"": 33, ""desarmes_certos_pct"": 68.181818181818, ""finalizacoes_no_gol"": 4, ""passes_campo_ataque"": 562, ""passes_campo_defesa"": 328, ""duelos_aereos_ganhos"": 9, ""jogos_sem_sofrer_gol"": 1, ""passes_cavados_certos"": 31, ""cruzamentos_certos_pct"": 28.571428571429, ""duelos_aereos_perdidos"": 4, ""erros_para_finalizacao"": 1, ""finalizacoes_fora_area"": 14, ""finalizacoes_para_fora"": 10, ""lancamentos_certos_pct"": 62.264150943396, ""tentativas_assistencia"": 17, ""gols_sofridos_fora_area"": 1, ""grandes_chances_criadas"": 1, ""finalizacoes_bola_parada"": 5, ""finalizacoes_dentro_area"": 2, ""gols_sofridos_dentro_area"": 7, ""passes_terco_final_certos"": 209, ""recuperacoes_terco_ataque"": 4, ""passes_campo_ataque_certos"": 470, ""passes_campo_defesa_certos"": 311}",,0,,0,0,0,,,0,0,0,
42,22,0,0,0.00,0,0,0.000,0.000,0.000,0,0.00,0,0.00,0,0,0,0.000,0,0,0,0.00,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0.000,0,0,0,0,0.000,0.000,0.000,Brasileirão 2025,2025-12-07 02:32:00.908396,"{""id"": 2519396, ""xa"": 0.00205904, ""tipo"": ""overall"", ""jogos"": 1, ""cortes"": 1, ""toques"": 27, ""nota_media"": 6.3, ""nota_total"": 6.3, ""passes_total"": 22, ""duelos_ganhos"": 1, ""gols_sofridos"": 3, ""passes_certos"": 20, ""titularidades"": 1, ""dribles_certos"": 1, ""interceptacoes"": 1, ""passes_cavados"": 2, ""passes_errados"": 2, ""duelos_chao_pct"": 33.333333333333, ""duelos_perdidos"": 4, ""jogos_avaliados"": 1, ""minutos_jogados"": 69, ""posses_perdidas"": 3, ""dribles_tentados"": 2, ""faltas_cometidas"": 1, ""duelos_ganhos_pct"": 20, ""lancamentos_total"": 1, ""passes_certos_pct"": 90.909090909091, ""recuperacoes_bola"": 5, ""dribles_certos_pct"": 50, ""duelos_chao_ganhos"": 1, ""passes_campo_ataque"": 5, ""passes_campo_defesa"": 17, ""passes_cavados_certos"": 1, ""duelos_aereos_perdidos"": 2, ""gols_sofridos_dentro_area"": 3, ""passes_terco_final_certos"": 2, ""recuperacoes_terco_ataque"": 1, ""passes_campo_ataque_certos"": 4, ""passes_campo_defesa_certos"": 16}",,0,,0,0,0,,,0,0,0,
